id,site,timestamp,year,place,dataset,answers,reviewed,reviewResult,reviewComments,details,isCurrent,isOpen,submitter,reviewer,score,relativeScore
fcceb81e-e709-4182-98ed-f80dce786b91,us-cities,2018-08-31T17:10:00,2018,losangeles,procurement-contracts,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""JSON"",""RDF"",""TSV"",""XML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Went to the City of Los Angeles Open Data Portal and searched for procurement data"",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""http://controller.lacity.org"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""LA Controller"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Purpose or description"",""Amount"",""Awardee"",""Date awarded""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://controllerdata.lacity.org/Purchasing/LA-Procurement/xxkt-eu4z"",""descValue"":""Los Angeles Controller's Open data Portal""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,anonymous,anonymous,90,100
634bde19-87df-4691-aa98-84ab0b9cdc66,us-cities,2018-08-22T20:31:19,2018,losangeles,budget,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""JSON"",""RDF"",""TSV"",""XML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Searched data portal with keyword \""budget\"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""https://creativecommons.org/publicdomain/zero/1.0/legalcode"",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Los Angeles, City Administrator's Office"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Department, agency, or office"",""Category or expense"",""Description of that category or expense (may be in metadata or supporting documentation)"",""Amount of money""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://data.lacity.org/A-Prosperous-City/Open-Budget-Appropriations-Fiscal-Years-2010-2019/5242-pnmt/data"",""descValue"":""""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,anonymous,anonymous,90,100
08f95667-1cf0-491a-8683-51289f857d00,us-cities,2018-08-16T16:17:09,2018,helena,zoning,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""KML"",""SHP"",""XLS""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Browsed the website."",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Lewis & Clark County/City of Helena"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Zone location — the data should be either (1) a GIS shapefile or GeoJSON, or (2) a table with parcel IDs or addresses"",""Zone name/type (with accompanying descriptions of allowed uses in each zone)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://gisdata-helenamtmaps.opendata.arcgis.com/"",""descValue"":""Open GIS Data web page""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,70,78
c77c1788-c0d2-4c35-89e0-ec8f0eafe5d6,us-cities,2018-08-16T14:58:37,2018,helena,budget,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""The data is inside a PDF.""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""City budget is posted in two locations online.  One website was more current than the other. ""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""Data is inside a PDF.""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Browsed the City of Helena website."",""pass"":false,""commentValue"":""I used the search box to find the most current available budget.""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""Administrative Services (Finance) "",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Department, agency, or office"",""Category or expense"",""Description of that category or expense (may be in metadata or supporting documentation)"",""Amount of money""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.helenamt.gov/asf.html"",""descValue"":""Budget and Studies Division web page""},{""urlValue"":""http://www.helenamt.gov/city-manager/city-budget.html"",""descValue"":""City Manager web page""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,45,50
171baf94-efdf-4984-8e4e-2ee838b18550,us-cities,2018-08-16T05:50:22,2018,honolulu,budget,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""JSON"",""RDF"",""XML""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""web seach for city name and keyword \""budget\"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City and County of Honolulu, Department of Budget and Fiscal Services"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Department, agency, or office"",""Category or expense"",""Description of that category or expense (may be in metadata or supporting documentation)"",""Amount of money""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://www.honolulu.gov/budget"",""descValue"":""City and County of Honolulu, Department of Budget and Fiscal Services""},{""urlValue"":""https://data.honolulu.gov/browse?category=Finance"",""descValue"":""City and County of Honolulu, Open Data Honolulu""}],""pass"":false,""commentValue"":""City and County of Honolulu's Open Data Portal via Socrata""}]",Yes,Yes,,"City and County of Honolulu Budget (PDF): https://www.honolulu.gov/budget
City and County of Honolulu Open Data portal (machine-readable): https://data.honolulu.gov/ ",Yes,No,Studio Zandra,Studio Zandra,55,61
970eaf9b-7f5c-4132-8f5e-21453a77caba,us-cities,2018-08-15T22:52:30,2018,helena,construction-permits,"[{""id"":""open_licence"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""PDF is the only available format.""},{""id"":""findable"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""Browsed City of Helena website."",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":""1"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Helena Building Division"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Date of issue"",""Address"",""Permit type"",""Work description""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""http://www.helenamt.gov/cd/building-division/permit-issued-reports.html"",""descValue"":""""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,30,33
b22cb2ea-16c8-4232-a04e-37d53a563bf4,us-cities,2018-08-06T20:44:15,2018,coloradosprings,zoning,"[{""id"":""open_licence"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""bulk"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""timely"",""value"":""Yes"",""pass"":true,""commentValue"":""Zoning layers may be up to 2 months behind current zoning. citizens can request zoning verification / compliance letters through the City's Planning Department at https://coloradosprings.gov/planning-and-development.""},{""id"":""online_free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""free"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""format"",""value"":[""CSV"",""GeoJSON"",""JSON"",""KML"",""KMZ"",""SHP""],""pass"":true,""commentValue"":""""},{""id"":""findable"",""value"":""4"",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":""data.coloradosprings.gov > searched \""Zoning\"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":""https://coloradosprings.gov/office-innovation-and-sustainability/page/open-data-terms-use"",""pass"":false,""commentValue"":""License\nThe City of Colorado Springs grants you a world-wide, royalty-free, non-exclusive license to use, modify, and distribute the datasets in all current and future media and formats for any lawful purpose.\n\nThe City of Colorado Springs provides open data licensed under the Creative Commons CC Zero (link is external) license (CC0 1.0). The full legal code (link is external) explains your rights and responsibilities.\n\nAttribution\nYou are free to copy, distribute, transmit and adapt the data without attribution as long as you clearly indicate the license terms of this work (CC0 1.0 (link is external)).\n\nWhen using or citing the data sets provided herein, you may not imply endorsement by the City of Colorado Springs.\n\nDisclaimer\nThe City of Colorado Springs makes no warranties about the data sets, and disclaims liability for all uses of the data sets, to the fullest extent permitted by applicable law.""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""Zoning is established by the Planning Commission and City Council, per Chapter 7, Article 3 of the Colorado Springs City Code (https://coloradosprings.gov/citycode)\nZoning layers may be up to 2 months behind current zoning. citizens can request zoning verification / compliance letters through the City's Planning Department at https://coloradosprings.gov/planning-and-development.\nThe data contained herein is an actively updated layer pending approval of zone change applications from the City of Colorado Springs Planning Commission and City Council. Data set includes base zoning only as established through the zone change ordinances and does not include applicable overlays that may also apply to property. Metadata includes the zoning district type and file number & ordinance if available.\nAlternate map with the same data is available from the \""Springsview\"" map at https://coloradosprings.gov/springsview""},{""id"":""usability"",""value"":""3"",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Colorado Springs Land Use Review"",""pass"":false,""commentValue"":""Zoning is established by the Planning Commission and City Council, per Chapter 7, Article 3 of the Colorado Springs City Code (https://coloradosprings.gov/citycode)\nZoning layers may be up to 2 months behind current zoning. citizens can request zoning verification / compliance letters through the City's Planning Department at https://coloradosprings.gov/planning-and-development.\nThe data contained herein is an actively updated layer pending approval of zone change applications from the City of Colorado Springs Planning Commission and City Council. Data set includes base zoning only as established through the zone change ordinances and does not include applicable overlays that may also apply to property. Metadata includes the zoning district type and file number & ordinance if available.\nAlternate map with the same data is available from the \""Springsview\"" map at https://coloradosprings.gov/springsview""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[""Zone location — the data should be either (1) a GIS shapefile or GeoJSON, or (2) a table with parcel IDs or addresses"",""Zone name/type (with accompanying descriptions of allowed uses in each zone)""],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":[{""urlValue"":""https://data.coloradosprings.gov/Government/Land-Use-Zoning/eze7-sdci"",""descValue"":""OpenDataCOS""}],""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,Yes,Jacob Anderson,Jacob Anderson,90,100
417acdbb-ed6d-4da3-b27d-ce472dfac14f,us-cities,2018-07-19T22:18:56,2018,minneapolis,lobbyist-activity,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
3c8d576b-ec42-4281-bea7-cae333c51979,us-cities,2018-07-19T22:18:20,2018,minneapolis,website-analytics,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis "",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
6b720ea0-b48f-41cb-b4f2-04410fefd411,us-cities,2018-07-19T22:17:51,2018,minneapolis,traffic-crashes,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
9f247caa-62f0-48da-a725-799d11e3e40d,us-cities,2018-07-19T22:17:13,2018,minneapolis,spending,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
bd27eb7d-7618-4e83-9a9f-491f795826c8,us-cities,2018-07-19T22:14:47,2018,minneapolis,restaurant-inspections,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
c23f42c5-959f-4660-a98d-44733d808dd3,us-cities,2018-07-19T22:14:11,2018,minneapolis,public-facilities,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
3ec9420e-888c-44e7-bc3a-77c8d3df8c81,us-cities,2018-07-19T22:13:43,2018,minneapolis,procurement-contracts,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
f29bbdca-9efd-4477-a9b9-9f488332318a,us-cities,2018-07-19T22:13:09,2018,minneapolis,employee-salaries,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
b4f5a5a3-9d67-4503-82b8-281411820ac2,us-cities,2018-07-19T22:12:42,2018,minneapolis,emergency-calls,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
ae3aceeb-c114-4296-843a-c6b9e5fd536d,us-cities,2018-07-19T22:12:12,2018,minneapolis,construction-permits,"[{""id"":""open_licence"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""bulk"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""timely"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_free"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""free"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""format"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""findable"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""findable_steps"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""licence_url"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_gov"",""value"":""Yes"",""pass"":true,""commentValue"":""""},{""id"":""usability"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""collector_name"",""value"":""City of Minneapolis"",""pass"":false,""commentValue"":""""},{""id"":""collector_non_gov"",""value"":"""",""pass"":false,""commentValue"":""""},{""id"":""online_otherwise"",""value"":""No"",""pass"":false,""commentValue"":""""},{""id"":""characteristics"",""value"":[],""pass"":false,""commentValue"":""""},{""id"":""location"",""value"":"""",""pass"":false,""commentValue"":""""}]",Yes,Yes,,,Yes,No,anonymous,anonymous,0,0
